name	eff-length	est_frags
ENST00000517982.1	1015.0	0.0
ENST00000519914.5	1118.0	0.0
ENST00000521142.1	477.0	0.0
ENST00000522617.3	266.0	0.0
ENST00000336273.7	5977.0	2.0522818540089324e-19
ENST00000523490.1	1831.0	2.1215842035810435e-19
ENST00000518164.5	928.0	4.350785301111033e-13
ENST00000521726.1	929.0	0.0
ENST00000522156.1	331.0	1.9102444251825522e-22
ENST00000501016.2	1789.0	1.0497081911097297e-13
ENST00000522791.5	684.0	0.0
ENST00000523960.1	5133.0	3.1384368347740985e-11
ENST00000520175.1	119.0	5.394306783895604e-20
ENST00000522510.5	1328.0	0.0
ENST00000420417.3	264.0	1.5687198537538153e-07
ENST00000358544.6	13894.0	0.0
ENST00000523226.1	395.0	3.1054401615254008e-18
ENST00000520987.1	2452.0	9.300092451799869e-14
ENST00000519566.1	346.0	0.0
ENST00000520311.5	3070.0	0.0
ENST00000518293.5	408.0	0.0
ENST00000521865.5	428.0	0.0
ENST00000522720.1	393.0	0.0
ENST00000395957.6	5048.0	3.642790437314546e-05
ENST00000395958.5	2866.0	0.00011407319684344342
ENST00000457309.2	2807.0	0.00011610328953868763
ENST00000395956.7	2774.0	0.00011428730793161426
ENST00000353245.7	2629.0	0.00012948691705417183
ENST00000523848.5	464.0	7.765768166340566e-05
ENST00000522542.5	1194.0	0.00012884564178113384
ENST00000521309.5	1199.0	0.0001281038740208282
ENST00000522819.5	675.0	6.741612393554003e-05
ENST00000395953.6	794.0	0.00014224071825562692
ENST00000395948.6	612.0	0.00014097740116284868
ENST00000395951.7	764.0	0.0001438074959679869
ENST00000419477.6	691.0	0.00017092459906915144
ENST00000521607.5	550.0	0.00012391511751467558
ENST00000480304.5	2047.0	1.5812618907539612e-05
ENST00000518736.5	683.0	0.00011284733942869912
ENST00000517727.5	676.0	0.00011544561813160173
ENST00000521328.5	311.0	0.0001690340872872284
ENST00000418997.1	796.0	8.261582043981421e-06
ENST00000437293.5	501.0	1.461601308322418e-05
ENST00000523131.1	367.0	1.0990162150745398e-05
ENST00000523938.1	426.0	2.3918319506107965e-06
ENST00000523922.1	293.0	0.0
ENST00000524287.1	531.0	3.377586357646984e-09
ENST00000419462.1	1355.0	0.0
ENST00000472106.2	978.0	2.9092433998634505e-34
ENST00000518661.5	348.0	0.0
ENST00000523957.1	403.0	5.53869257484126e-18
ENST00000521767.1	1563.0	0.0
ENST00000518145.1	398.0	3.01298544449459e-27
ENST00000517692.2	775.0	2.8989106841075214e-20
ENST00000519630.1	540.0	0.0
ENST00000523572.1	392.0	0.0
ENST00000640504.1	1930.0	1.7538661507999715e-08
ENST00000517910.1	2570.0	3.2159902852404923e-21
ENST00000519648.1	299.0	0.0
ENST00000309982.9	2631.0	0.0
ENST00000583423.1	4.0	0.0
ENST00000522484.5	3446.0	0.0
ENST00000297578.8	2691.0	6.485346980758573e-07
ENST00000523256.6	2511.0	4.906499284365245e-07
ENST00000521645.5	2615.0	4.920704477748479e-07
ENST00000523866.1	1147.0	7.398693142022751e-07
ENST00000523701.1	738.0	1.3633763773704412e-07
ENST00000616836.4	2439.0	1.3385777258983038e-08
ENST00000297579.9	2442.0	1.3368882795438037e-08
ENST00000518554.2	5100.0	2.4681809792499289e-29
ENST00000611541.1	3296.0	8.19743329450758e-15
ENST00000562917.1	4397.0	7.507916215743598e-09
ENST00000632716.1	3300.0	0.0
ENST00000507677.5	2873.0	1.4454172998875238e-15
ENST00000501515.6	352.0	1.043866527050706e-14
ENST00000533874.1	226.0	0.0
ENST00000519562.1	370.0	0.0
ENST00000622091.1	1789.0	4.51934091915732e-11
ENST00000319051.3	1788.0	4.522040594892166e-11
ENST00000518375.1	3150.0	0.0
ENST00000519675.1	4808.0	8.637070156343746e-16
ENST00000520433.5	548.0	9.033420605358884e-16
ENST00000524045.6	787.0	8.51788442558566e-17
ENST00000520594.5	434.0	3.8250892041583847e-19
ENST00000518932.5	449.0	3.6973022596986486e-19
ENST00000509144.2	342.0	2.8861606111584997e-15
ENST00000520078.5	300.0	1.5838102696298483e-06
ENST00000521622.1	194.0	4.2688821687303805e-20
ENST00000517318.1	289.0	0.0
ENST00000524097.1	387.0	0.0
ENST00000520734.5	1326.0	1.8249111841603534e-10
ENST00000520052.1	1323.0	1.8290509402675636e-10
ENST00000220849.9	1343.0	0.0
ENST00000518345.1	358.0	1.886804678892414e-07
ENST00000522766.5	367.0	2.24860848019012e-07
ENST00000521662.5	362.0	4.0518318637206456e-07
ENST00000521688.5	2722.0	1.88120374063707e-07
ENST00000517311.5	2766.0	1.6543604774730057e-07
ENST00000339942.11	346.0	2.0322554836462936e-07
ENST00000520147.5	657.0	2.541830819691088e-07
ENST00000519754.5	361.0	1.8825675379297826e-07
ENST00000522407.5	341.0	2.715094734529829e-07
ENST00000522632.1	387.0	3.8988345121297565e-07
ENST00000523335.1	1340.0	3.2166788108801036e-07
ENST00000517756.5	245.0	7.433574449987839e-07
ENST00000518584.5	366.0	3.4624942742208783e-06
ENST00000517350.5	1950.0	5.582102996400851e-08
ENST00000523707.1	537.0	1.527750104548806e-07
ENST00000521619.1	1184.0	2.963591323677852e-08
ENST00000518118.1	2547.0	7.259826840801147e-08
ENST00000518703.1	787.0	1.6442268551115847e-06
ENST00000529502.5	592.0	0.0
ENST00000532779.5	2565.0	0.0
ENST00000446070.6	2719.0	0.0
ENST00000529190.5	926.0	0.0
ENST00000534501.5	413.0	0.0
ENST00000499579.1	2875.0	0.0
ENST00000522778.1	366.0	3.3514993597375336e-18
ENST00000493303.1	5503.0	4.91026582462099e-15
ENST00000520688.1	77.0	0.0
ENST00000521861.5	3759.0	1.002520391185227e-08
ENST00000309822.6	3499.0	2.3020069110736358e-11
ENST00000522699.1	348.0	0.0
ENST00000378279.3	2099.0	2.3693129316634085e-16
ENST00000523536.1	300.0	1.6536404316044822e-15
ENST00000297347.7	785.0	0.0
ENST00000519879.1	345.0	0.0
ENST00000366457.2	581.0	6.241120799834665e-08
ENST00000517352.1	944.0	0.0
ENST00000614891.4	2618.0	0.0
ENST00000365026.1	116.0	0.0
ENST00000523734.1	419.0	0.0
ENST00000623964.1	1450.0	5.197786968447355e-24
ENST00000500705.3	1699.0	1.3340893741522027e-13
ENST00000522308.1	1781.0	0.0
ENST00000522449.1	3175.0	3.8634609894224213e-19
ENST00000523792.1	590.0	1.4008635649267754e-20
ENST00000521482.5	346.0	0.0
ENST00000524119.1	5313.0	2.051712324537807e-12
ENST00000419562.6	718.0	0.0
ENST00000276704.5	1141.0	0.0
ENST00000523778.1	1949.0	1.571674014311457e-21
ENST00000521496.5	2933.0	2.7462326861679905e-11
ENST00000550993.1	238.0	4.378656015997497e-22
ENST00000524355.1	366.0	0.0
ENST00000419625.5	1269.0	0.0
ENST00000520519.1	363.0	0.0
ENST00000518333.1	370.0	0.0
ENST00000523703.1	995.0	6.360740676038502e-19
ENST00000517740.1	290.0	0.0
ENST00000297632.7	8829.0	1.1304400965452041e-08
ENST00000521443.1	362.0	3.1476401004420183e-25
ENST00000499418.2	5454.0	1.4804721148425823e-11
ENST00000522927.5	582.0	6.237854523719631e-08
ENST00000630259.1	715.0	1.766551127742511e-07
ENST00000276692.10	818.0	1.4996122170933174e-07
ENST00000523214.5	934.0	1.2797887727422587e-07
ENST00000523631.5	1816.0	6.754715864171201e-19
ENST00000519548.5	689.0	1.1359887914363277e-07
ENST00000522810.5	790.0	9.692162684108353e-08
ENST00000517678.5	615.0	1.2987302434480564e-07
ENST00000519776.5	477.0	2.9509612783743254e-07
ENST00000521546.5	531.0	1.5486521626132874e-07
ENST00000521973.5	439.0	3.292176292113613e-07
ENST00000605953.5	526.0	2.599080846542363e-07
ENST00000520321.5	429.0	3.394614576177003e-07
ENST00000522310.5	467.0	4.468935343363172e-07
ENST00000519232.5	404.0	2.170184616141918e-07
ENST00000520938.3	490.0	1.7077758338008186e-07
ENST00000523888.5	391.0	9.806496406945634e-08
ENST00000523152.3	492.0	7.548891550196474e-08
ENST00000518133.5	436.0	4.165155428217737e-08
ENST00000522280.1	484.0	5.5823848161121574e-14
ENST00000518639.1	2155.0	5.131530439276431e-11
ENST00000472084.2	507.0	0.0
ENST00000311922.3	3435.0	0.0
ENST00000522865.5	371.0	0.0
ENST00000500989.2	5130.0	8.89088924257828e-19
ENST00000519123.1	229.0	0.0
ENST00000304916.3	5204.0	9.509328812475806e-17
ENST00000645198.1	857.0	0.0
ENST00000643079.1	1126.0	1.043217189414439e-18
ENST00000644570.1	1080.0	2.3863591276762548e-20
ENST00000643742.1	1202.0	9.75808100637591e-19
ENST00000645130.1	623.0	6.605353664776738e-22
ENST00000561978.1	1792.0	2.296392485020035e-22
ENST00000641912.1	984.0	0.0
ENST00000641701.1	2004.0	6.107453275845463e-19
ENST00000641588.1	1346.0	0.0
ENST00000641991.1	1160.0	0.0
ENST00000641934.1	850.0	0.0
ENST00000641965.1	2129.0	3.540061978582795e-24
ENST00000641392.1	1632.0	5.197022694480278e-31
ENST00000641488.1	957.0	2.6653517430376876e-20
ENST00000641153.1	1087.0	4.41345665315077e-20
ENST00000641786.1	616.0	0.0
ENST00000641514.1	874.0	2.918468670580152e-20
ENST00000465342.4	4565.0	1.0242912800162082e-15
ENST00000259523.10	1842.0	0.0
ENST00000522963.5	368.0	0.0
ENST00000523068.1	644.0	5.053812552429469e-14
ENST00000523173.5	720.0	1.0792846945090135e-07
ENST00000643616.1	19897.0	1.2329988080052824e-19
ENST00000644194.1	1452.0	3.835383765510667e-23
ENST00000509893.2	963.0	0.0
ENST00000645432.1	1054.0	0.0
ENST00000646849.1	10528.0	4.934550352025741e-17
ENST00000276708.8	2514.0	7.941249695843044e-14
ENST00000519824.6	3598.0	0.0
ENST00000523288.5	4352.0	5.557328551199394e-11
ENST00000520887.1	440.0	4.245872126344425e-26
ENST00000523514.1	333.0	6.111858463573868e-13
ENST00000519169.5	508.0	0.0
ENST00000626977.1	1831.0	6.699338416943587e-19
ENST00000519695.5	654.0	0.0
ENST00000473291.1	2068.0	0.0
ENST00000620350.4	1678.0	0.0
ENST00000522780.5	358.0	0.0
ENST00000522594.1	579.0	0.0
ENST00000469979.6	7622.0	1.947782092330899e-16
ENST00000518097.1	134.0	0.0
ENST00000520197.5	476.0	0.0
ENST00000517470.1	280.0	0.0
ENST00000521337.1	440.0	0.0
ENST00000520356.5	4073.0	0.0
ENST00000623679.1	1986.0	0.0
ENST00000522373.1	837.0	1.4630694443419467e-07
ENST00000524162.5	391.0	0.0
ENST00000617244.1	1082.0	4.573628376770712e-16
ENST00000564464.1	2031.0	6.039630054861202e-19
ENST00000220913.9	2288.0	5.361227553068251e-19
ENST00000519533.1	1478.0	8.29938338391607e-19
ENST00000624905.1	1318.0	2.777802479370018e-15
ENST00000520460.1	372.0	0.0
ENST00000520917.1	453.0	0.0
ENST00000510126.2	380.0	5.779348993048327e-12
ENST00000519899.5	562.0	0.0
ENST00000523803.5	550.0	1.3703256553179394e-23
ENST00000521395.5	340.0	0.0
ENST00000519635.1	378.0	1.6775237031152775e-23
ENST00000517813.1	4287.0	0.0
ENST00000520571.1	390.0	0.0
ENST00000521835.1	2957.0	0.0
ENST00000524028.1	763.0	0.0
ENST00000523612.1	757.0	7.09104186897639e-16
ENST00000521208.5	5703.0	0.0
ENST00000614268.4	363.0	0.0
ENST00000518884.1	306.0	0.0
ENST00000510610.2	402.0	6.274248039911122e-15
ENST00000377675.3	2080.0	0.0
ENST00000522060.1	634.0	0.0
ENST00000518024.1	675.0	0.0
ENST00000518493.1	433.0	2.5686820656703664e-17
ENST00000395172.5	1675.0	0.0
ENST00000622366.3	199.0	0.0
ENST00000518575.5	1442.0	4.9463022147769164e-08
ENST00000330143.7	2595.0	4.0618106071046286e-08
ENST00000521537.1	505.0	7.330836718513949e-08
ENST00000518432.5	345.0	1.1927386999369177e-21
ENST00000520333.1	405.0	9.417459168806058e-08
ENST00000519591.5	807.0	0.0
ENST00000530600.1	298.0	0.0
ENST00000534018.5	901.0	0.0
ENST00000533120.1	602.0	0.0
ENST00000423316.6	2178.0	0.0
ENST00000529576.5	224.0	0.0
ENST00000534380.5	801.0	0.0
ENST00000530191.5	653.0	0.0
ENST00000529516.5	273.0	0.0
ENST00000524883.1	628.0	2.2844316145145662e-20
ENST00000531670.5	726.0	2.5732558336491444e-26
ENST00000531953.5	306.0	0.0
ENST00000528303.5	358.0	0.0
ENST00000504548.3	5190.0	5.63639568393366e-17
ENST00000220966.10	2478.0	9.1055503345472e-24
ENST00000501748.3	6559.0	3.4706967170343654e-20
ENST00000525619.5	244.0	1.3902540954774183e-26
ENST00000531565.1	1763.0	6.957736041647413e-19
ENST00000388913.3	5454.0	2.24908115904142e-19
ENST00000529743.1	1609.0	3.0756089444707866e-16
ENST00000527744.5	807.0	0.0
ENST00000529693.1	484.0	0.0
ENST00000530478.5	388.0	0.0
ENST00000531593.1	343.0	0.0
ENST00000534167.5	6919.0	1.2863162015368689e-09
ENST00000323662.8	6716.0	1.3253076287445088e-09
ENST00000525150.5	4111.0	0.0
ENST00000532255.5	3705.0	2.7807861074739628e-08
ENST00000525287.5	1865.0	1.807912757112758e-08
ENST00000423230.6	1512.0	2.248918310723139e-08
ENST00000534366.5	4892.0	4.3289947846749164e-08
ENST00000527552.5	5632.0	1.795606764025802e-08
ENST00000528919.5	5034.0	4.1974496536330875e-08
ENST00000326134.9	4983.0	4.243769388381507e-08
ENST00000534508.1	1411.0	2.4175652374917865e-08
ENST00000544576.1	3473.0	4.0454666859877646e-08
ENST00000529462.5	2578.0	1.86560027209799e-12
ENST00000377348.6	897.0	0.0
ENST00000531924.1	495.0	5.227767219652306e-10
ENST00000530790.5	361.0	7.308637692949623e-10
ENST00000497613.2	6407.0	9.371522112166839e-14
ENST00000409379.7	4302.0	4.675452493398067e-14
ENST00000533173.1	5958.0	1.5217888266861768e-18
ENST00000306145.9	1209.0	0.0
ENST00000528207.1	2425.0	2.536708083790255e-23
ENST00000394955.2	1685.0	0.0
ENST00000531310.1	1169.0	0.0
ENST00000617099.1	96.0	1.235700894209013e-17
ENST00000581667.1	324.0	0.0
ENST00000530353.1	2142.0	3.428784004303978e-14
ENST00000534781.1	516.0	0.0003652720934765115
ENST00000531975.5	498.0	0.005208053376286557
ENST00000529163.5	356.0	0.005609894124387812
ENST00000526668.5	517.0	0.005642093003297595
ENST00000528296.5	340.0	0.00183223092987877
ENST00000394920.6	765.0	0.003250510939687383
ENST00000527914.5	351.0	0.0018877711699697708
ENST00000262584.7	841.0	0.0027519690246343522
ENST00000528957.5	815.0	0.0026272333932197294
ENST00000529920.5	676.0	0.002185627579372989
ENST00000533397.5	530.0	0.0027639421612893193
ENST00000532702.1	545.0	0.00293799114010881
ENST00000525232.5	807.0	0.00031857091991950554
ENST00000531767.1	370.0	1.5082771857509015e-05
ENST00000525266.5	1674.0	4.0007716635569906e-17
ENST00000528372.5	2705.0	9.897174480086929e-15
ENST00000528130.1	934.0	3.310900874732319e-23
ENST00000528017.1	5441.0	1.484009471254897e-11
ENST00000292579.11	6164.0	4.9366536482292786e-12
ENST00000527427.1	2006.0	1.3680814834594766e-18
ENST00000426361.6	5010.0	4.5242109401391636e-14
ENST00000527222.5	676.0	0.0
ENST00000528392.5	399.0	0.0
ENST00000331434.6	2477.0	1.3461519423245176e-18
ENST00000524395.5	925.0	0.0
ENST00000530455.5	2476.0	1.3466956224304658e-18
ENST00000529593.1	295.0	0.0
ENST00000442898.4	1627.0	1.2397575946026615e-06
ENST00000642633.1	356.0	3.016212690360636e-14
ENST00000422679.1	2723.0	1.2240750965435433e-08
ENST00000382500.3	1774.0	0.0
ENST00000356521.8	1506.0	1.325332010592488e-06
ENST00000377400.8	1592.0	1.290313419649889e-06
ENST00000475990.5	2191.0	6.933486822305076e-08
ENST00000619157.4	1027.0	6.947543628383494e-07
ENST00000314367.14	1571.0	7.894592448715272e-07
ENST00000475411.5	4334.0	1.5121920863408454e-07
ENST00000612045.4	1613.0	8.468826605758076e-07
ENST00000611457.4	3124.0	2.2663267130806415e-07
ENST00000465014.6	1385.0	1.1612595831010456e-06
ENST00000613508.4	943.0	1.9092069013810024e-06
ENST00000382447.8	1041.0	1.853378251178777e-06
ENST00000487575.6	1677.0	2.382537052957215e-07
ENST00000464198.5	521.0	6.663916445120861e-07
ENST00000495302.5	2353.0	1.766199465225256e-07
ENST00000462513.5	287.0	6.738207350961734e-07
ENST00000616944.4	1448.0	8.854184558969003e-07
ENST00000613355.4	1213.0	5.480049762174355e-07
ENST00000498044.6	438.0	8.636402744206051e-08
ENST00000618361.4	385.0	5.466872689686021e-11
ENST00000618061.4	1982.0	3.512685434101386e-08
ENST00000613988.4	1181.0	5.041484110378827e-07
ENST00000489272.5	349.0	1.1188806851997517e-07
ENST00000616803.4	299.0	1.350680532169063e-07
ENST00000377447.7	2313.0	2.879629110243608e-07
ENST00000620292.4	248.0	1.6894812849039412e-07
ENST00000431099.3	528.0	7.890804826032217e-07
ENST00000483817.3	479.0	1.7560717257776613e-07
ENST00000382389.5	1607.0	9.546341040644004e-08
ENST00000382393.2	1531.0	3.4522277099989207e-07
ENST00000382387.3	2718.0	1.8206971266781174e-16
ENST00000524396.5	2006.0	3.661243955204455e-14
ENST00000432829.6	7252.0	0.0
ENST00000454469.6	1887.0	3.8921332331373525e-14
ENST00000453981.5	7037.0	0.0
ENST00000382341.5	1673.0	4.389991326888958e-14
ENST00000495184.5	9077.0	5.1143235327796794e-30
ENST00000429661.1	206.0	0.0
ENST00000628764.1	363.0	0.0
ENST00000592805.1	689.0	0.0
ENST00000489369.5	6993.0	1.8414416058965221e-19
ENST00000354485.5	6712.0	3.2650510673016896e-11
ENST00000365302.1	5.0	0.0
ENST00000382276.7	2022.0	0.0
ENST00000357248.8	5655.0	6.386771823127366e-06
ENST00000450198.6	5402.0	6.263071041864696e-06
ENST00000634287.1	224.0	1.2515152974629799e-06
ENST00000637103.1	5457.0	2.3238423611072662e-07
ENST00000349721.7	5561.0	6.8233898035871735e-06
ENST00000634536.1	356.0	4.17667288898873e-06
ENST00000636559.1	6653.0	1.7707558662814632e-07
ENST00000636903.1	2271.0	7.509074628358138e-07
ENST00000457226.2	536.0	5.090328099036413e-06
ENST00000382194.6	5479.0	6.661271822420779e-06
ENST00000439732.6	555.0	5.386576230994094e-06
ENST00000634760.1	5647.0	5.995836577658787e-06
ENST00000637806.1	6861.0	1.7074711519453018e-07
ENST00000382203.5	5667.0	6.633694268674312e-06
ENST00000491574.2	445.0	2.7846471975882855e-06
ENST00000635030.1	371.0	3.6799827576202665e-06
ENST00000634403.1	297.0	3.7656460001724504e-06
ENST00000635739.1	4072.0	6.701417094286864e-06
ENST00000635129.1	382.0	2.0378659220820456e-06
ENST00000635185.1	483.0	2.564882349423083e-06
ENST00000634925.1	1382.0	1.2496635846353082e-05
ENST00000636157.1	3011.0	8.998368185448039e-06
ENST00000634271.1	372.0	1.1277486920042225e-05
ENST00000638139.1	2475.0	9.82238137257746e-06
ENST00000634772.1	610.0	7.537928234881533e-06
ENST00000639760.2	2742.0	2.3402064459402972e-06
ENST00000452193.5	550.0	4.926800146357908e-06
ENST00000324954.10	1581.0	5.538265352772121e-06
ENST00000635133.1	558.0	3.6069942422011598e-06
ENST00000634931.1	739.0	7.600959508460063e-06
ENST00000423555.6	634.0	4.714711634551682e-06
ENST00000382185.6	1384.0	6.307637107820501e-06
ENST00000635590.1	1643.0	5.160445028775959e-06
ENST00000634989.1	918.0	4.00101913862157e-06
ENST00000302401.8	2042.0	3.750381398106871e-06
ENST00000382183.6	978.0	5.997120455069719e-06
ENST00000417599.6	780.0	4.871642002818611e-06
ENST00000636367.1	1689.0	5.03831970655438e-06
ENST00000382186.6	755.0	7.046594518611074e-06
ENST00000635530.1	512.0	6.90625936085644e-06
ENST00000635388.1	511.0	6.937591163225592e-06
ENST00000634706.1	430.0	6.167747859534095e-06
ENST00000634338.1	540.0	9.790509233178264e-06
ENST00000635688.1	416.0	6.670098373513925e-07
ENST00000634435.1	544.0	9.690848216428641e-06
ENST00000634343.1	592.0	4.230248894276973e-06
ENST00000635659.1	562.0	6.0820615157936445e-06
ENST00000416751.2	433.0	7.494312274788449e-06
ENST00000635397.1	378.0	2.4116755598066516e-07
ENST00000634781.1	906.0	3.4982691039928237e-06
ENST00000634688.1	697.0	1.407969188056223e-06
ENST00000635273.1	472.0	7.064145126799734e-06
ENST00000635392.1	91.0	2.3849335456890654e-06
ENST00000382100.7	8963.0	2.227412581101677e-14
ENST00000515723.1	292.0	0.0
ENST00000358730.6	2771.0	0.0
ENST00000457373.5	622.0	0.0
ENST00000449190.5	669.0	0.0
ENST00000423112.2	352.0	0.0
ENST00000485616.5	2237.0	3.3635213988728652e-12
ENST00000479095.1	584.0	0.0
ENST00000611749.4	3829.0	2.3996848779572618e-11
ENST00000381750.8	1934.0	4.260516697298878e-07
ENST00000381732.3	604.0	2.1792434441868237e-07
ENST00000442869.5	1444.0	4.788286468048604e-07
ENST00000473230.1	241.0	1.742578320785989e-07
ENST00000381730.5	601.0	3.178749555873865e-07
ENST00000381728.5	558.0	3.508805677698447e-07
ENST00000448872.6	1259.0	4.5932760818672924e-07
ENST00000441844.2	297.0	5.629325159376123e-07
ENST00000445485.1	1678.0	6.689357679721701e-08
ENST00000397777.3	728.0	6.6642444013869836e-12
ENST00000455103.1	574.0	0.0
ENST00000432430.2	73.0	8.185094652276131e-12
ENST00000472145.5	196.0	0.0
ENST00000492923.1	401.0	0.0
ENST00000489219.5	3093.0	0.0
ENST00000399933.7	6788.0	0.0
ENST00000381477.7	2215.0	9.128071168963058e-14
ENST00000321612.7	3700.0	1.3786547414777879e-06
ENST00000638274.1	678.0	5.789170706417216e-07
ENST00000639639.1	1359.0	1.5588385895748337e-06
ENST00000640505.1	1652.0	1.5688289882879036e-06
ENST00000638233.1	1846.0	1.3191349557144067e-06
ENST00000639364.1	3098.0	1.5501793080723602e-06
ENST00000638661.1	1596.0	1.6280507361092958e-06
ENST00000639461.1	2474.0	2.9895276677686023e-07
ENST00000639954.1	3079.0	1.4606083291597048e-06
ENST00000639318.1	1809.0	7.895169419983953e-07
ENST00000638694.1	1414.0	1.7619129831924317e-06
ENST00000477960.1	562.0	6.381228750734524e-07
ENST00000639443.1	2527.0	1.5806301602249369e-06
ENST00000640592.1	2628.0	8.388579566864199e-07
ENST00000460457.2	186.0	2.6098793251408957e-07
ENST00000640208.1	220.0	4.7597613307071773e-07
ENST00000463305.1	452.0	8.804269683579478e-07
ENST00000640703.1	420.0	5.180287087342824e-07
ENST00000639493.1	353.0	8.9982011251338e-07
ENST00000638654.1	426.0	7.992138125624835e-07
ENST00000639840.1	400.0	7.492306408088636e-07
ENST00000639020.1	201.0	2.1954931007958826e-07
ENST00000583862.2	61.0	1.1557554570710846e-22
ENST00000435535.1	534.0	4.833853671799743e-27
ENST00000615168.4	1813.0	1.677086895749492e-21
ENST00000452643.5	1301.0	2.3370934219783498e-21
ENST00000443688.1	272.0	9.496902739209933e-25
ENST00000451142.2	646.0	3.1009292673704416e-13
ENST00000536108.5	3206.0	6.034227380583834e-07
ENST00000438023.5	3822.0	4.5186509789771144e-07
ENST00000401787.7	1206.0	3.165091496122513e-07
